#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 04 24 21 30 999 99.0 99.0  0.99 11.76  4.99  60 9999.0 999.0  25.6 999.0 99.0 99.00
2017 04 24 22 00 999 99.0 99.0  1.11 12.50  4.53  62 9999.0 999.0  25.5 999.0 99.0 99.00
2017 04 24 22 30 999 99.0 99.0  1.09 11.76  4.14  71 9999.0 999.0  25.4 999.0 99.0 99.00
2017 04 24 23 00 999 99.0 99.0  1.12 11.11  4.27  54 9999.0 999.0  25.3 999.0 99.0 99.00
2017 04 24 23 30 999 99.0 99.0  1.04 10.53  4.20  66 9999.0 999.0  25.2 999.0 99.0 99.00
2017 04 25 00 00 999 99.0 99.0  1.04 11.11  4.26  59 9999.0 999.0  25.2 999.0 99.0 99.00
2017 04 25 00 30 999 99.0 99.0  0.97 12.50  4.29  50 9999.0 999.0  25.2 999.0 99.0 99.00
2017 04 25 01 00 999 99.0 99.0  0.92 11.11  4.65  53 9999.0 999.0  25.1 999.0 99.0 99.00
2017 04 25 01 30 999 99.0 99.0  0.89 11.76  4.76  64 9999.0 999.0  25.1 999.0 99.0 99.00
2017 04 25 02 00 999 99.0 99.0  0.88 11.76  4.89  63 9999.0 999.0  25.1 999.0 99.0 99.00
2017 04 25 02 30 999 99.0 99.0  0.89 11.76  4.50  57 9999.0 999.0  25.1 999.0 99.0 99.00
2017 04 25 03 00 999 99.0 99.0  0.86 11.76  4.01  60 9999.0 999.0  25.0 999.0 99.0 99.00
2017 04 25 03 30 999 99.0 99.0  0.86 11.76  4.34  56 9999.0 999.0  25.0 999.0 99.0 99.00
2017 04 25 04 00 999 99.0 99.0  0.82 11.11  4.58  57 9999.0 999.0  24.9 999.0 99.0 99.00
2017 04 25 04 30 999 99.0 99.0  0.80 11.76  4.23  69 9999.0 999.0  24.8 999.0 99.0 99.00
2017 04 25 05 00 999 99.0 99.0  0.78 13.33  4.05  67 9999.0 999.0  24.7 999.0 99.0 99.00
2017 04 25 05 30 999 99.0 99.0  0.80 12.50  4.29  64 9999.0 999.0  24.7 999.0 99.0 99.00
2017 04 25 06 00 999 99.0 99.0  0.74 12.50  4.22  60 9999.0 999.0  24.6 999.0 99.0 99.00
2017 04 25 06 30 999 99.0 99.0  0.72 11.11  4.14  50 9999.0 999.0  24.5 999.0 99.0 99.00
2017 04 25 07 00 999 99.0 99.0  0.77 11.11  4.13  53 9999.0 999.0  24.5 999.0 99.0 99.00
2017 04 25 07 30 999 99.0 99.0  0.75 12.50  4.42  66 9999.0 999.0  24.4 999.0 99.0 99.00
2017 04 25 08 00 999 99.0 99.0  0.74 13.33  4.77  67 9999.0 999.0  24.3 999.0 99.0 99.00
2017 04 25 08 30 999 99.0 99.0  0.74 11.76  4.86  54 9999.0 999.0  24.3 999.0 99.0 99.00
2017 04 25 09 00 999 99.0 99.0  0.67 11.11  4.47  59 9999.0 999.0  24.2 999.0 99.0 99.00
2017 04 25 09 30 999 99.0 99.0  0.77 11.11  4.62  49 9999.0 999.0  24.1 999.0 99.0 99.00
2017 04 25 10 00 999 99.0 99.0  0.81 12.50  4.40  62 9999.0 999.0  24.2 999.0 99.0 99.00
2017 04 25 10 30 999 99.0 99.0  0.82 11.11  4.50  60 9999.0 999.0  24.1 999.0 99.0 99.00
2017 04 25 11 00 999 99.0 99.0  0.85 12.50  4.78  59 9999.0 999.0  24.0 999.0 99.0 99.00
2017 04 25 11 30 999 99.0 99.0  0.88 12.50  4.89  69 9999.0 999.0  24.0 999.0 99.0 99.00
2017 04 25 12 00 999 99.0 99.0  0.81  9.88  4.19  53 9999.0 999.0  24.0 999.0 99.0 99.00
2017 04 25 12 30 999 99.0 99.0  0.83 11.76  4.29  50 9999.0 999.0  24.0 999.0 99.0 99.00
2017 04 25 13 00 999 99.0 99.0  0.84 11.76  4.18  64 9999.0 999.0  24.0 999.0 99.0 99.00
2017 04 25 14 00 999 99.0 99.0  0.87 12.50  4.77  62 9999.0 999.0  24.0 999.0 99.0 99.00
2017 04 25 14 30 999 99.0 99.0  0.81 11.76  4.88  57 9999.0 999.0  24.1 999.0 99.0 99.00
2017 04 25 15 00 999 99.0 99.0  0.80 11.11  4.96  54 9999.0 999.0  24.1 999.0 99.0 99.00
2017 04 25 15 30 999 99.0 99.0  0.78 11.76  5.15  54 9999.0 999.0  24.1 999.0 99.0 99.00
2017 04 25 16 00 999 99.0 99.0  0.85 11.11  5.57  53 9999.0 999.0  24.2 999.0 99.0 99.00
2017 04 25 16 30 999 99.0 99.0  0.72 11.76  4.84  47 9999.0 999.0  24.3 999.0 99.0 99.00
2017 04 25 17 00 999 99.0 99.0  0.80 11.11  5.84  49 9999.0 999.0  24.4 999.0 99.0 99.00
2017 04 25 17 30 999 99.0 99.0  0.74 11.76  6.10  62 9999.0 999.0  24.8 999.0 99.0 99.00
2017 04 25 18 00 999 99.0 99.0  0.78 11.76  6.97  45 9999.0 999.0  25.1 999.0 99.0 99.00
2017 04 25 18 30 999 99.0 99.0  0.70 11.11  7.07  36 9999.0 999.0  24.8 999.0 99.0 99.00
2017 04 25 19 00 999 99.0 99.0  0.68 12.50  6.80  45 9999.0 999.0  24.9 999.0 99.0 99.00
2017 04 25 19 30 999 99.0 99.0  0.70 11.11  5.95  40 9999.0 999.0  24.9 999.0 99.0 99.00
2017 04 25 20 00 999 99.0 99.0  0.69 11.11  5.43  54 9999.0 999.0  24.8 999.0 99.0 99.00
2017 04 25 20 30 999 99.0 99.0  0.79 11.11  6.25  47 9999.0 999.0  24.7 999.0 99.0 99.00
2017 04 25 21 00 999 99.0 99.0  0.66 10.53  5.04  36 9999.0 999.0  24.6 999.0 99.0 99.00
2017 04 25 21 30 999 99.0 99.0  0.75  9.88  4.99  46 9999.0 999.0  24.5 999.0 99.0 99.00
2017 04 25 22 00 999 99.0 99.0  0.76 11.76  5.02  33 9999.0 999.0  24.5 999.0 99.0 99.00
2017 04 25 22 30 999 99.0 99.0  0.81 11.11  4.91  46 9999.0 999.0  24.5 999.0 99.0 99.00
2017 04 25 23 00 999 99.0 99.0  0.83 11.11  4.96  50 9999.0 999.0  24.4 999.0 99.0 99.00
2017 04 25 23 30 999 99.0 99.0  0.88 11.76  4.90  43 9999.0 999.0  24.4 999.0 99.0 99.00
2017 04 26 00 00 999 99.0 99.0  0.78 11.76  5.10  43 9999.0 999.0  24.4 999.0 99.0 99.00
2017 04 26 00 30 999 99.0 99.0  0.75 10.53  4.80  50 9999.0 999.0  24.4 999.0 99.0 99.00
2017 04 26 01 00 999 99.0 99.0  0.79 11.11  5.35  63 9999.0 999.0  24.4 999.0 99.0 99.00
2017 04 26 01 30 999 99.0 99.0  0.79 10.53  5.52  50 9999.0 999.0  24.5 999.0 99.0 99.00
2017 04 26 02 00 999 99.0 99.0  0.80 10.53  5.42  43 9999.0 999.0  24.5 999.0 99.0 99.00
2017 04 26 02 30 999 99.0 99.0  0.78 11.11  5.38  46 9999.0 999.0  24.6 999.0 99.0 99.00
2017 04 26 03 00 999 99.0 99.0  0.75 11.11  5.38  36 9999.0 999.0  24.6 999.0 99.0 99.00
2017 04 26 03 30 999 99.0 99.0  0.74 10.53  5.35  53 9999.0 999.0  24.6 999.0 99.0 99.00
2017 04 26 04 00 999 99.0 99.0  0.77  9.09  4.76  50 9999.0 999.0  24.6 999.0 99.0 99.00
2017 04 26 04 30 999 99.0 99.0  0.81 11.11  4.61  29 9999.0 999.0  24.6 999.0 99.0 99.00
2017 04 26 05 00 999 99.0 99.0  0.82 10.53  4.49  62 9999.0 999.0  24.6 999.0 99.0 99.00
2017 04 26 05 30 999 99.0 99.0  0.86  9.88  4.64  50 9999.0 999.0  24.6 999.0 99.0 99.00
2017 04 26 06 00 999 99.0 99.0  0.84  9.88  4.43  40 9999.0 999.0  24.6 999.0 99.0 99.00
2017 04 26 06 30 999 99.0 99.0  0.85 10.53  4.85  39 9999.0 999.0  24.6 999.0 99.0 99.00
2017 04 26 07 00 999 99.0 99.0  0.80 11.11  4.47  57 9999.0 999.0  24.6 999.0 99.0 99.00
2017 04 26 07 30 999 99.0 99.0  0.82 11.11  4.46  54 9999.0 999.0  24.6 999.0 99.0 99.00
2017 04 26 08 00 999 99.0 99.0  0.79 10.53  4.35  32 9999.0 999.0  24.7 999.0 99.0 99.00
2017 04 26 08 30 999 99.0 99.0  0.84  9.88  4.68  46 9999.0 999.0  24.7 999.0 99.0 99.00
2017 04 26 09 00 999 99.0 99.0  0.79  9.88  4.57  52 9999.0 999.0  24.7 999.0 99.0 99.00
2017 04 26 09 30 999 99.0 99.0  0.77 10.53  4.52  49 9999.0 999.0  24.7 999.0 99.0 99.00
2017 04 26 10 00 999 99.0 99.0  0.83  9.88  5.19  59 9999.0 999.0  24.7 999.0 99.0 99.00
2017 04 26 10 30 999 99.0 99.0  0.83 10.53  5.62  56 9999.0 999.0  24.7 999.0 99.0 99.00
2017 04 26 11 00 999 99.0 99.0  0.77  9.88  5.39  63 9999.0 999.0  24.7 999.0 99.0 99.00
2017 04 26 11 30 999 99.0 99.0  0.76  9.09  5.91  60 9999.0 999.0  24.7 999.0 99.0 99.00
2017 04 26 12 00 999 99.0 99.0  0.77  9.88  5.86  67 9999.0 999.0  24.7 999.0 99.0 99.00
2017 04 26 12 30 999 99.0 99.0  0.70 11.11  5.97  59 9999.0 999.0  24.7 999.0 99.0 99.00
2017 04 26 13 00 999 99.0 99.0  0.81  9.88  6.53  57 9999.0 999.0  24.7 999.0 99.0 99.00
2017 04 26 13 30 999 99.0 99.0  0.73  9.88  6.34  56 9999.0 999.0  24.8 999.0 99.0 99.00
2017 04 26 14 00 999 99.0 99.0  0.71  9.09  6.66  63 9999.0 999.0  24.9 999.0 99.0 99.00
2017 04 26 14 30 999 99.0 99.0  0.81  9.88  7.26  67 9999.0 999.0  25.1 999.0 99.0 99.00
2017 04 26 15 00 999 99.0 99.0  0.73  9.88  6.94  69 9999.0 999.0  25.3 999.0 99.0 99.00
2017 04 26 15 30 999 99.0 99.0  0.69  9.09  6.75  69 9999.0 999.0  25.4 999.0 99.0 99.00
2017 04 26 16 00 999 99.0 99.0  0.69  9.88  6.65  64 9999.0 999.0  25.4 999.0 99.0 99.00
2017 04 26 16 30 999 99.0 99.0  0.72  9.88  7.07  64 9999.0 999.0  25.3 999.0 99.0 99.00
2017 04 26 17 00 999 99.0 99.0  0.73  9.88  6.83  70 9999.0 999.0  25.3 999.0 99.0 99.00
2017 04 26 17 30 999 99.0 99.0  0.73  9.09  6.71  71 9999.0 999.0  25.3 999.0 99.0 99.00
2017 04 26 18 00 999 99.0 99.0  0.76  9.88  5.94  71 9999.0 999.0  25.2 999.0 99.0 99.00
2017 04 26 18 30 999 99.0 99.0  0.69  9.88  5.17  64 9999.0 999.0  25.2 999.0 99.0 99.00
2017 04 26 19 00 999 99.0 99.0  0.76  9.09  5.05  73 9999.0 999.0  25.2 999.0 99.0 99.00
2017 04 26 19 30 999 99.0 99.0  0.81  9.88  4.77  76 9999.0 999.0  25.2 999.0 99.0 99.00
2017 04 26 20 00 999 99.0 99.0  0.86  9.09  4.47  70 9999.0 999.0  25.2 999.0 99.0 99.00
2017 04 26 20 30 999 99.0 99.0  0.84  9.88  4.22  57 9999.0 999.0  25.1 999.0 99.0 99.00
2017 04 26 21 00 999 99.0 99.0  0.84  9.88  3.90  76 9999.0 999.0  25.1 999.0 99.0 99.00
2017 04 26 21 30 999 99.0 99.0  0.87  9.09  3.93  67 9999.0 999.0  25.0 999.0 99.0 99.00
2017 04 26 22 00 999 99.0 99.0  0.93  9.09  3.92  73 9999.0 999.0  25.0 999.0 99.0 99.00
2017 04 26 22 30 999 99.0 99.0  0.91  3.57  3.71 156 9999.0 999.0  24.9 999.0 99.0 99.00
2017 04 26 23 00 999 99.0 99.0  1.01  3.33  3.96 142 9999.0 999.0  24.9 999.0 99.0 99.00
2017 04 26 23 30 999 99.0 99.0  0.97  9.09  3.85  64 9999.0 999.0  24.9 999.0 99.0 99.00
2017 04 27 00 00 999 99.0 99.0  0.95  3.70  4.00 153 9999.0 999.0  24.8 999.0 99.0 99.00
2017 04 27 00 30 999 99.0 99.0  1.02  3.85  3.82 152 9999.0 999.0  24.8 999.0 99.0 99.00
2017 04 27 01 00 999 99.0 99.0  1.04  3.85  3.84 153 9999.0 999.0  24.8 999.0 99.0 99.00
2017 04 27 01 30 999 99.0 99.0  1.00 13.33  4.06  67 9999.0 999.0  24.8 999.0 99.0 99.00
2017 04 27 02 00 999 99.0 99.0  0.99  3.70  3.96 147 9999.0 999.0  24.8 999.0 99.0 99.00
2017 04 27 02 30 999 99.0 99.0  1.00 13.33  4.11  73 9999.0 999.0  24.8 999.0 99.0 99.00
2017 04 27 03 00 999 99.0 99.0  0.98  3.85  4.00 152 9999.0 999.0  24.8 999.0 99.0 99.00
2017 04 27 03 30 999 99.0 99.0  0.93  3.70  4.01 142 9999.0 999.0  24.7 999.0 99.0 99.00
2017 04 27 04 00 999 99.0 99.0  0.96  9.09  4.20  77 9999.0 999.0  24.7 999.0 99.0 99.00
2017 04 27 04 30 999 99.0 99.0  0.91  3.85  3.93 137 9999.0 999.0  24.7 999.0 99.0 99.00
2017 04 27 05 00 999 99.0 99.0  0.95 13.33  4.33  66 9999.0 999.0  24.6 999.0 99.0 99.00
2017 04 27 05 30 999 99.0 99.0  0.93  4.00  4.15 129 9999.0 999.0  24.6 999.0 99.0 99.00
2017 04 27 06 00 999 99.0 99.0  0.88 13.33  4.11  70 9999.0 999.0  24.6 999.0 99.0 99.00
2017 04 27 06 30 999 99.0 99.0  0.93  4.17  4.31 128 9999.0 999.0  24.5 999.0 99.0 99.00
2017 04 27 07 00 999 99.0 99.0  0.95 13.33  4.45  64 9999.0 999.0  24.5 999.0 99.0 99.00
2017 04 27 07 30 999 99.0 99.0  0.93  9.09  4.36  69 9999.0 999.0  24.5 999.0 99.0 99.00
2017 04 27 08 00 999 99.0 99.0  0.90 13.33  4.04  66 9999.0 999.0  24.5 999.0 99.0 99.00
2017 04 27 08 30 999 99.0 99.0  0.92  4.00  4.12 123 9999.0 999.0  24.5 999.0 99.0 99.00
2017 04 27 09 00 999 99.0 99.0  0.97 13.33  4.55  70 9999.0 999.0  24.5 999.0 99.0 99.00
2017 04 27 09 30 999 99.0 99.0  0.97  4.00  4.18 118 9999.0 999.0  24.5 999.0 99.0 99.00
2017 04 27 10 00 999 99.0 99.0  0.87  3.85  4.10 119 9999.0 999.0  24.5 999.0 99.0 99.00
2017 04 27 10 30 999 99.0 99.0  0.89  8.33  4.22  74 9999.0 999.0  24.5 999.0 99.0 99.00
2017 04 27 11 00 999 99.0 99.0  0.87 13.33  4.33  67 9999.0 999.0  24.5 999.0 99.0 99.00
2017 04 27 11 30 999 99.0 99.0  0.86 13.33  4.22  73 9999.0 999.0  24.4 999.0 99.0 99.00
2017 04 27 12 00 999 99.0 99.0  0.84 12.50  4.30  77 9999.0 999.0  24.6 999.0 99.0 99.00
2017 04 27 12 30 999 99.0 99.0  0.86 13.33  4.28  60 9999.0 999.0  24.6 999.0 99.0 99.00
2017 04 27 13 00 999 99.0 99.0  0.85 13.33  4.67  74 9999.0 999.0  24.4 999.0 99.0 99.00
2017 04 27 13 30 999 99.0 99.0  0.89 13.33  4.67  73 9999.0 999.0  24.8 999.0 99.0 99.00
2017 04 27 14 00 999 99.0 99.0  0.83 13.33  4.61  64 9999.0 999.0  24.9 999.0 99.0 99.00
2017 04 27 14 30 999 99.0 99.0  0.76 11.76  4.58  60 9999.0 999.0  25.0 999.0 99.0 99.00
2017 04 27 15 00 999 99.0 99.0  0.79 13.33  4.95  69 9999.0 999.0  25.1 999.0 99.0 99.00
2017 04 27 15 30 999 99.0 99.0  0.78 13.33  4.78  76 9999.0 999.0  25.2 999.0 99.0 99.00
2017 04 27 16 00 999 99.0 99.0  0.78 11.76  4.72  62 9999.0 999.0  25.3 999.0 99.0 99.00
2017 04 27 16 30 999 99.0 99.0  0.79 13.33  4.70  64 9999.0 999.0  25.3 999.0 99.0 99.00
2017 04 27 17 30 999 99.0 99.0  0.84 13.33  4.60  53 9999.0 999.0  25.4 999.0 99.0 99.00
2017 04 27 18 00 999 99.0 99.0  0.85 11.76  4.31  56 9999.0 999.0  25.4 999.0 99.0 99.00
2017 04 27 18 30 999 99.0 99.0  0.90 13.33  4.36  56 9999.0 999.0  25.4 999.0 99.0 99.00
2017 04 27 19 00 999 99.0 99.0  0.93  9.09  4.41  73 9999.0 999.0  25.4 999.0 99.0 99.00
2017 04 27 19 30 999 99.0 99.0  0.88 12.50  4.14  62 9999.0 999.0  25.3 999.0 99.0 99.00
2017 04 27 20 00 999 99.0 99.0  0.95  9.09  4.21  59 9999.0 999.0  25.2 999.0 99.0 99.00
2017 04 27 20 30 999 99.0 99.0  0.93 12.50  4.41  63 9999.0 999.0  25.2 999.0 99.0 99.00
2017 04 27 21 00 999 99.0 99.0  0.85  9.09  4.04  60 9999.0 999.0  25.1 999.0 99.0 99.00
2017 04 27 21 30 999 99.0 99.0  0.88 13.33  4.14  64 9999.0 999.0  25.1 999.0 99.0 99.00
2017 04 27 22 00 999 99.0 99.0  0.86  9.09  4.13  62 9999.0 999.0  25.2 999.0 99.0 99.00
2017 04 27 22 30 999 99.0 99.0  0.93  9.09  4.20  67 9999.0 999.0  25.1 999.0 99.0 99.00
2017 04 27 23 00 999 99.0 99.0  0.88 12.50  4.08  70 9999.0 999.0  25.2 999.0 99.0 99.00
2017 04 27 23 30 999 99.0 99.0  0.89  9.09  4.28  62 9999.0 999.0  25.1 999.0 99.0 99.00
2017 04 28 00 00 999 99.0 99.0  0.88  8.33  4.07  69 9999.0 999.0  25.1 999.0 99.0 99.00
2017 04 28 00 30 999 99.0 99.0  0.88  8.33  4.09  71 9999.0 999.0  25.1 999.0 99.0 99.00
2017 04 28 01 00 999 99.0 99.0  0.92  8.33  3.99  74 9999.0 999.0  25.0 999.0 99.0 99.00
2017 04 28 01 30 999 99.0 99.0  0.92  8.33  4.15  70 9999.0 999.0  25.0 999.0 99.0 99.00
2017 04 28 02 00 999 99.0 99.0  0.90  9.09  4.12  73 9999.0 999.0  24.9 999.0 99.0 99.00
2017 04 28 02 30 999 99.0 99.0  0.93  9.09  4.28  69 9999.0 999.0  24.8 999.0 99.0 99.00
2017 04 28 03 00 999 99.0 99.0  0.96  9.88  4.35  62 9999.0 999.0  24.8 999.0 99.0 99.00
2017 04 28 03 30 999 99.0 99.0  0.97 11.76  4.34  56 9999.0 999.0  24.7 999.0 99.0 99.00
2017 04 28 04 00 999 99.0 99.0  0.91  8.33  4.23  66 9999.0 999.0  24.6 999.0 99.0 99.00
2017 04 28 04 30 999 99.0 99.0  0.89  9.09  4.31  56 9999.0 999.0  24.6 999.0 99.0 99.00
2017 04 28 05 00 999 99.0 99.0  0.86 12.50  4.33  71 9999.0 999.0  24.6 999.0 99.0 99.00
2017 04 28 05 30 999 99.0 99.0  0.87  8.33  4.46  69 9999.0 999.0  24.6 999.0 99.0 99.00
2017 04 28 06 00 999 99.0 99.0  0.79  8.33  4.09  73 9999.0 999.0  24.6 999.0 99.0 99.00
2017 04 28 06 30 999 99.0 99.0  0.90  8.33  4.49  64 9999.0 999.0  24.6 999.0 99.0 99.00
2017 04 28 07 00 999 99.0 99.0  0.88  8.33  4.30  69 9999.0 999.0  24.6 999.0 99.0 99.00
2017 04 28 07 30 999 99.0 99.0  0.88  8.33  4.40  73 9999.0 999.0  24.6 999.0 99.0 99.00
2017 04 28 08 00 999 99.0 99.0  0.88 12.50  4.43  60 9999.0 999.0  24.6 999.0 99.0 99.00
2017 04 28 08 30 999 99.0 99.0  0.89  8.33  4.50  73 9999.0 999.0  24.6 999.0 99.0 99.00
2017 04 28 09 00 999 99.0 99.0  0.90  8.33  4.31  67 9999.0 999.0  24.5 999.0 99.0 99.00
2017 04 28 09 30 999 99.0 99.0  0.88 12.50  4.19  71 9999.0 999.0  24.5 999.0 99.0 99.00
2017 04 28 10 00 999 99.0 99.0  0.92  8.33  4.35  64 9999.0 999.0  24.4 999.0 99.0 99.00
2017 04 28 10 30 999 99.0 99.0  0.89  7.69  4.25  62 9999.0 999.0  24.5 999.0 99.0 99.00
2017 04 28 11 00 999 99.0 99.0  0.93  8.33  4.42  64 9999.0 999.0  24.4 999.0 99.0 99.00
2017 04 28 11 30 999 99.0 99.0  0.87  8.33  4.35  66 9999.0 999.0  24.4 999.0 99.0 99.00
2017 04 28 12 00 999 99.0 99.0  0.90  4.17  4.29 115 9999.0 999.0  24.5 999.0 99.0 99.00
2017 04 28 12 30 999 99.0 99.0  0.95  8.33  4.45  71 9999.0 999.0  24.5 999.0 99.0 99.00
2017 04 28 13 00 999 99.0 99.0  0.94  8.33  4.45  67 9999.0 999.0  24.5 999.0 99.0 99.00
2017 04 28 13 30 999 99.0 99.0  0.87 12.50  4.41  70 9999.0 999.0  24.6 999.0 99.0 99.00
2017 04 28 14 00 999 99.0 99.0  0.87 11.76  4.58  62 9999.0 999.0  24.7 999.0 99.0 99.00
2017 04 28 14 30 999 99.0 99.0  0.83  4.76  4.25 111 9999.0 999.0  24.8 999.0 99.0 99.00
2017 04 28 15 00 999 99.0 99.0  0.85  5.00  4.38 116 9999.0 999.0  24.9 999.0 99.0 99.00
2017 04 28 15 30 999 99.0 99.0  0.84 11.76  4.49  60 9999.0 999.0  25.0 999.0 99.0 99.00
2017 04 28 16 00 999 99.0 99.0  0.84 11.76  4.54  62 9999.0 999.0  25.2 999.0 99.0 99.00
2017 04 28 16 30 999 99.0 99.0  0.83 12.50  4.37  73 9999.0 999.0  25.2 999.0 99.0 99.00
2017 04 28 17 00 999 99.0 99.0  0.88  5.00  4.41 119 9999.0 999.0  25.3 999.0 99.0 99.00
2017 04 28 17 30 999 99.0 99.0  0.87 12.50  4.23  70 9999.0 999.0  25.3 999.0 99.0 99.00
2017 04 28 18 00 999 99.0 99.0  0.92  8.33  4.28  66 9999.0 999.0  25.3 999.0 99.0 99.00
2017 04 28 18 30 999 99.0 99.0  0.93  7.69  4.12  73 9999.0 999.0  25.4 999.0 99.0 99.00
2017 04 28 19 00 999 99.0 99.0  0.92 12.50  4.04  67 9999.0 999.0  25.4 999.0 99.0 99.00
2017 04 28 19 30 999 99.0 99.0  0.91  4.55  3.95 115 9999.0 999.0  25.5 999.0 99.0 99.00
2017 04 28 20 00 999 99.0 99.0  0.94 11.76  3.90  69 9999.0 999.0  25.4 999.0 99.0 99.00
2017 04 28 20 30 999 99.0 99.0  0.91  3.57  3.88 125 9999.0 999.0  25.5 999.0 99.0 99.00
2017 04 28 21 00 999 99.0 99.0  0.93  3.70  3.86 125 9999.0 999.0  25.5 999.0 99.0 99.00
2017 04 28 21 30 999 99.0 99.0  0.94  4.00  3.79 126 9999.0 999.0  25.5 999.0 99.0 99.00
2017 04 28 22 00 999 99.0 99.0  0.85  4.00  3.81 119 9999.0 999.0  25.5 999.0 99.0 99.00
2017 04 28 22 30 999 99.0 99.0  0.84  3.57  3.76 126 9999.0 999.0  25.5 999.0 99.0 99.00
2017 04 28 23 00 999 99.0 99.0  0.82  4.00  3.95 116 9999.0 999.0  25.5 999.0 99.0 99.00
2017 04 28 23 30 999 99.0 99.0  0.81 11.76  4.07  59 9999.0 999.0  25.5 999.0 99.0 99.00
2017 04 29 00 00 999 99.0 99.0  0.72  3.70  3.84 122 9999.0 999.0  25.5 999.0 99.0 99.00
2017 04 29 00 30 999 99.0 99.0  0.70 12.50  3.90  49 9999.0 999.0  25.5 999.0 99.0 99.00
2017 04 29 01 00 999 99.0 99.0  0.73 11.76  4.01  53 9999.0 999.0  25.5 999.0 99.0 99.00
2017 04 29 01 30 999 99.0 99.0  0.70 12.50  4.01  52 9999.0 999.0  25.5 999.0 99.0 99.00
2017 04 29 02 00 999 99.0 99.0  0.70 12.50  4.13  60 9999.0 999.0  25.5 999.0 99.0 99.00
2017 04 29 02 30 999 99.0 99.0  0.71 11.76  4.01  66 9999.0 999.0  25.5 999.0 99.0 99.00
2017 04 29 03 00 999 99.0 99.0  0.73 11.76  4.02  56 9999.0 999.0  25.5 999.0 99.0 99.00
2017 04 29 03 30 999 99.0 99.0  0.81  4.35  4.03 108 9999.0 999.0  25.5 999.0 99.0 99.00
2017 04 29 04 00 999 99.0 99.0  0.86  4.17  4.10 114 9999.0 999.0  25.5 999.0 99.0 99.00
2017 04 29 04 30 999 99.0 99.0  0.93  4.17  4.01 101 9999.0 999.0  25.4 999.0 99.0 99.00
2017 04 29 05 00 999 99.0 99.0  1.01  4.55  4.00  94 9999.0 999.0  25.3 999.0 99.0 99.00
2017 04 29 05 30 999 99.0 99.0  1.15  4.55  4.16  97 9999.0 999.0  25.3 999.0 99.0 99.00
2017 04 29 06 00 999 99.0 99.0  1.23  4.55  4.26 116 9999.0 999.0  25.2 999.0 99.0 99.00
2017 04 29 06 30 999 99.0 99.0  1.32  4.76  4.36 118 9999.0 999.0  25.3 999.0 99.0 99.00
2017 04 29 07 00 999 99.0 99.0  1.23  4.55  4.26 116 9999.0 999.0  25.2 999.0 99.0 99.00
2017 04 29 07 30 999 99.0 99.0  1.34  4.76  4.41 114 9999.0 999.0  25.1 999.0 99.0 99.00
2017 04 29 08 00 999 99.0 99.0  1.27  5.00  4.45 121 9999.0 999.0  25.1 999.0 99.0 99.00
2017 04 29 08 30 999 99.0 99.0  1.30  5.00  4.39 112 9999.0 999.0  25.0 999.0 99.0 99.00
2017 04 29 09 00 999 99.0 99.0  1.30  5.00  4.43 111 9999.0 999.0  25.0 999.0 99.0 99.00
2017 04 29 09 30 999 99.0 99.0  1.40  5.26  4.37 104 9999.0 999.0  24.9 999.0 99.0 99.00
2017 04 29 10 00 999 99.0 99.0  1.37  5.56  4.40  92 9999.0 999.0  24.9 999.0 99.0 99.00
2017 04 29 10 30 999 99.0 99.0  1.39  5.26  4.41 104 9999.0 999.0  24.9 999.0 99.0 99.00
2017 04 29 11 00 999 99.0 99.0  1.36  5.26  4.40 112 9999.0 999.0  24.9 999.0 99.0 99.00
2017 04 29 11 30 999 99.0 99.0  1.26  5.00  4.34 112 9999.0 999.0  24.9 999.0 99.0 99.00
2017 04 29 12 00 999 99.0 99.0  1.22  5.56  4.26  94 9999.0 999.0  24.9 999.0 99.0 99.00
2017 04 29 12 30 999 99.0 99.0  1.32  5.56  4.41  99 9999.0 999.0  24.9 999.0 99.0 99.00
2017 04 29 13 00 999 99.0 99.0  1.27  5.56  4.37 104 9999.0 999.0  24.9 999.0 99.0 99.00
2017 04 29 13 30 999 99.0 99.0  1.24  5.56  4.21 104 9999.0 999.0  24.9 999.0 99.0 99.00
2017 04 29 14 00 999 99.0 99.0  1.19  4.76  4.23 109 9999.0 999.0  24.9 999.0 99.0 99.00
2017 04 29 14 30 999 99.0 99.0  1.16  5.26  4.27 101 9999.0 999.0  24.9 999.0 99.0 99.00
2017 04 29 15 00 999 99.0 99.0  1.23  5.56  4.35  99 9999.0 999.0  25.0 999.0 99.0 99.00
2017 04 29 15 30 999 99.0 99.0  1.26  5.56  4.48 107 9999.0 999.0  25.0 999.0 99.0 99.00
2017 04 29 16 00 999 99.0 99.0  1.21  5.26  4.39  97 9999.0 999.0  25.0 999.0 99.0 99.00
2017 04 29 16 30 999 99.0 99.0  1.27  5.00  4.39 107 9999.0 999.0  25.1 999.0 99.0 99.00
2017 04 29 17 00 999 99.0 99.0  1.15  4.76  4.24 104 9999.0 999.0  25.1 999.0 99.0 99.00
2017 04 29 17 30 999 99.0 99.0  1.19  4.76  4.29 105 9999.0 999.0  25.2 999.0 99.0 99.00
