C10,1.3977888,1.6187255,0.259198,4.0500000e-05,3.9000000e-06,1.6700000e-05
C10,1.1827828,1.8278841,0.1913816,2.8929000e-03,4.5000000e-06,2.0000000e-06
C10,0.8394512,1.9580459,0.1954902,3.5500000e-05,5.2000000e-06,1.1000000e-06
C10,0.5051498,2.0704216,0.1991919,1.6400000e-05,6.0000000e-06,8.0000000e-07
C10,0.1167593,2.0086762,0.3156005,6.2000000e-06,6.5000000e-06,1.1000000e-06
C10,0.2490335,2.0247781,0.4282377,2.5800000e-05,7.2000000e-06,1.4000000e-06
C10,0.480517,1.9207288,0.5863915,1.0200000e-05,7.0000000e-06,1.9000000e-06
C10,0.6254049,1.7767748,0.7322101,7.5000000e-06,6.2000000e-06,2.5000000e-06
C10,0.9647247,1.5188162,0.9050838,8.9000000e-06,4.8000000e-06,3.5000000e-06
C10,0.9610285,1.480691,1.1279852,8.2000000e-06,4.2000000e-06,5.5000000e-06
C11,1.4326698,0.3376724,0.0793493,6.0000000e-06,3.0000000e-06,9.0000000e-07
C11,1.355765,0.4411494,0.0690265,5.4000000e-06,3.8000000e-06,2.7000000e-06
C11,1.156374,0.3564308,0.2001297,5.1000000e-06,3.8000000e-06,1.5000000e-06
C11,1.1060677,0.7061067,0.5551267,6.0000000e-06,1.8900000e-05,2.7000000e-06
C11,0.9200253,1.1146078,0.5080392,6.2000000e-06,2.3900000e-05,2.2000000e-06
C11,0.8263539,1.477506,0.1995962,6.2000000e-06,1.0800000e-05,1.0000000e-06
C11,0.683658,1.6780275,0.3888579,5.0000000e-06,8.1000000e-06,3.0000000e-06
C11,0.467345,1.6649787,1.3971087,3.2000000e-06,7.0000000e-06,6.2600000e-05
C11,0.4857522,1.3329306,2.1811324,3.6000000e-06,5.8000000e-06,2.4700000e-05
C11,1.2487867,1.0040293,0.520881,1.3900000e-05,5.1000000e-06,2.9000000e-06
C11,0.1597617,0.9342599,1.1832435,1.3300000e-05,5.8000000e-06,5.2000000e-06
C11,0.6752943,0.9483199,1.1180306,8.4000000e-06,6.4000000e-06,5.0000000e-06
C11,0.9855767,0.7444366,0.733749,6.1000000e-06,4.8000000e-06,4.4000000e-06
C11,1.1559017,0.7314403,0.6633372,5.5000000e-06,4.3000000e-06,9.1000000e-06
C11,1.2987524,1.0200577,0.8313293,6.0000000e-06,6.0000000e-06,2.1600000e-05
C11,1.3314135,1.6595331,0.5216126,6.8000000e-06,1.1900000e-05,3.7000000e-06
C11,1.4394856,1.8577836,0.2746884,8.6000000e-06,2.6100000e-05,1.3000000e-06
